Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Much pleasure we have lost  while we abstained From this delightful fruit  nor known till now True relish  tasting  if such pleasure be In things to us forbidden  it might be wished  For this one tree had been forbidden ten ,pleasure lost abstained delightful fruit known till True relish tasting pleasure things forbidden wished tree forbidden,10.71,"pleasure,lost,abstained,delightful,fruit,known,till,True,relish,tasting,pleasure,things,forbidden,wished,tree,forbidden",0.00,
But come  so well refreshed  now let us play  As meet is  after such delicious fare  For never did thy beauty  since the day I saw thee first and wedded thee  adorned With all perfections  so inflame my sense With ardour to enjoy thee  fairer now Than ever  bounty of this virtuous tree ,come refreshed let play meet delicious fare thy beauty day saw thee wedded thee adorned perfections inflame sense ardour enjoy thee fairer bounty virtuous tree,9.76,"come,refreshed,let,play,meet,delicious,fare,thy,beauty,day,saw,thee,wedded,thee,adorned,perfections,inflame,sense,ardour,enjoy,thee,fairer,bounty,virtuous,tree",0.00,
So said he  and forbore not glance or toy Of amorous intent  well understood Of Eve  whose eye darted contagious fire ,said forbore glance toy amorous intent understood Eve eye darted contagious fire,7.63,"said,forbore,glance,toy,amorous,intent,understood,Eve,eye,darted,contagious,fire",0.00,
Her hand he seised  and to a shady bank  Thick over   head with verdant roof imbowered  He led her nothing loth  flowers were the couch  Pansies  and violets  and asphodel  And hyacinth  Earth  s freshest softest lap ,hand seised shady bank Thick head verdant roof imbowered led loth flowers couch Pansies violets asphodel hyacinth Earth freshest softest lap,7.37,"hand,seised,shady,bank,Thick,head,verdant,roof,imbowered,led,loth,flowers,couch,Pansies,violets,asphodel,hyacinth,Earth,freshest,softest,lap",0.00,
There they their fill of love and love  s disport Took largely  of their mutual guilt the seal  The solace of their sin  till dewy sleep Oppressed them  wearied with their amorous play  Soon as the force of that fallacious fruit  That with exhilarating vapour bland About their spirits had played  and inmost powers Made err  was now exhaled  and grosser sleep  Bred of unkindly fumes  with conscious dreams Incumbered  now had left them  up they rose As from unrest  and  each the other viewing  Soon found their eyes how opened  and their minds How darkened  innocence  that as a veil Had shadowed them from knowing ill  was gone  Just confidence  and native righteousness  And honour  from about them  naked left To guilty Shame  he covered  but his robe Uncovered more ,fill love love disport Took largely mutual guilt seal solace sin till dewy sleep Oppressed wearied amorous play Soon force fallacious fruit exhilarating vapour bland spirits played inmost powers err exhaled grosser sleep Bred unkindly fumes conscious dreams Incumbered left rose unrest viewing Soon found eyes opened minds darkened innocence veil shadowed knowing ill gone confidence native righteousness honour naked left guilty Shame covered robe Uncovered,8.41,"fill,love,love,disport,Took,largely,mutual,guilt,seal,solace,sin,till,dewy,sleep,Oppressed,wearied,amorous,play,Soon,force,fallacious,fruit,exhilarating,vapour,bland,spirits,played,inmost,powers,err,exhaled,grosser,sleep,Bred,unkindly,fumes,conscious,dreams,Incumbered,left,rose,unrest,viewing,Soon,found,eyes,opened,minds,darkened,innocence,veil,shadowed,knowing,ill,gone,confidence,native,righteousness,honour,naked,left,guilty,Shame,covered,robe,Uncovered",0.00,
So rose the Danite strong  Herculean Samson  from the harlot   lap Of Philistean Dalilah  and waked Shorn of his strength ,rose Danite strong Herculean Samson harlot lap Philistean Dalilah waked Shorn strength,6.56,"rose,Danite,strong,Herculean,Samson,harlot,lap,Philistean,Dalilah,waked,Shorn,strength",0.00,
They destitute and bare Of all their virtue  Silent  and in face Confounded  long they sat  as strucken mute  Till Adam  though not less than Eve abashed  At length gave utterance to these words constrained ,destitute bare virtue Silent face Confounded long sat strucken mute Till Adam Eve abashed length gave utterance words constrained,7.73,"destitute,bare,virtue,Silent,face,Confounded,long,sat,strucken,mute,Till,Adam,Eve,abashed,length,gave,utterance,words,constrained",0.00,
O Eve  in evil hour thou didst give ear To that false worm  of whomsoever taught To counterfeit Man  s voice  true in our fall  False in our promised rising  since our eyes Opened we find indeed  and find we know Both good and evil  good lost  and evil got  Bad fruit of knowledge  if this be to know  Which leaves us naked thus  of honour void  Of innocence  of faith  of purity  Our wonted ornaments now soiled and stained  And in our faces evident the signs Of foul concupiscence  whence evil store  Even shame  the last of evils  of the first Be sure then    How shall I behold the face Henceforth of God or Angel  erst with joy And rapture so oft beheld ,Eve evil hour thou didst ear false worm whomsoever taught counterfeit Man voice true fall False promised rising eyes Opened find find know good evil good lost evil got Bad fruit knowledge know leaves naked honour void innocence faith purity wonted ornaments soiled stained faces evident signs foul concupiscence evil store shame evils sure shall behold face Henceforth God Angel erst joy rapture oft beheld,8.95,"Eve,evil,hour,thou,didst,ear,false,worm,whomsoever,taught,counterfeit,Man,voice,true,fall,False,promised,rising,eyes,Opened,find,find,know,good,evil,good,lost,evil,got,Bad,fruit,knowledge,know,leaves,naked,honour,void,innocence,faith,purity,wonted,ornaments,soiled,stained,faces,evident,signs,foul,concupiscence,evil,store,shame,evils,sure,shall,behold,face,Henceforth,God,Angel,erst,joy,rapture,oft,beheld",0.00,
Those heavenly shapes Will dazzle now this earthly with their blaze Insufferably bright ,heavenly shapes dazzle earthly blaze Insufferably bright,6.82,"heavenly,shapes,dazzle,earthly,blaze,Insufferably,bright",0.00,
might I here In solitude live savage  in some glade Obscured  where highest woods  impenetrable To star or sun   light  spread their umbrage broad And brown as evening  Cover me  ye Pines ,solitude live savage glade Obscured highest woods impenetrable star sun light spread umbrage broad brown evening Cover ye Pines,6.91,"solitude,live,savage,glade,Obscured,highest,woods,impenetrable,star,sun,light,spread,umbrage,broad,brown,evening,Cover,ye,Pines",0.00,
Ye Cedars  with innumerable boughs Hide me  where I may never see them more    But let us now  as in bad plight  devise What best may for the present serve to hide The parts of each from other  that seem most To shame obnoxious  and unseemliest seen  Some tree  whose broad smooth leaves together sewed  And girded on our loins  may cover round Those middle parts  that this new comer  Shame  There sit not  and reproach us as unclean ,Ye Cedars innumerable boughs Hide let bad plight devise best present serve hide parts shame obnoxious unseemliest seen tree broad smooth leaves sewed girded loins cover round middle parts new comer Shame sit reproach unclean,10.11,"Ye,Cedars,innumerable,boughs,Hide,let,bad,plight,devise,best,present,serve,hide,parts,shame,obnoxious,unseemliest,seen,tree,broad,smooth,leaves,sewed,girded,loins,cover,round,middle,parts,new,comer,Shame,sit,reproach,unclean",0.00,
So counselled he  and both together went Into the thickest wood  there soon they chose The fig   tree  not that kind for fruit renowned  But such as at this day  to Indians known  In Malabar or Decan spreads her arms Branching so broad and long  that in the ground The bended twigs take root  and daughters grow About the mother tree  a pillared shade High over   arched  and echoing walks between  There oft the Indian herdsman  shunning heat  Shelters in cool  and tends his pasturing herds At loop   holes cut through thickest shade  Those leaves They gathered  broad as Amazonian targe  And  with what skill they had  together sewed  To gird their waist  vain covering  if to hide Their guilt and dreaded shame ,counselled went thickest wood soon chose fig tree kind fruit renowned day Indians known Malabar Decan spreads arms Branching broad long ground bended twigs root daughters grow mother tree pillared shade High arched echoing walks oft Indian herdsman shunning heat Shelters cool tends pasturing herds loop holes cut thickest shade leaves gathered broad Amazonian targe skill sewed gird waist vain covering hide guilt dreaded shame,8.11,"counselled,went,thickest,wood,soon,chose,fig,tree,kind,fruit,renowned,day,Indians,known,Malabar,Decan,spreads,arms,Branching,broad,long,ground,bended,twigs,root,daughters,grow,mother,tree,pillared,shade,High,arched,echoing,walks,oft,Indian,herdsman,shunning,heat,Shelters,cool,tends,pasturing,herds,loop,holes,cut,thickest,shade,leaves,gathered,broad,Amazonian,targe,skill,sewed,gird,waist,vain,covering,hide,guilt,dreaded,shame",0.00,
O  how unlike To that first naked glory ,unlike naked glory,12.50,"unlike,naked,glory",0.00,
Such of late Columbus found the American  so girt With feathered cincture  naked else  and wild Among the trees on isles and woody shores ,late Columbus found American girt feathered cincture naked wild trees isles woody shores,7.97,"late,Columbus,found,American,girt,feathered,cincture,naked,wild,trees,isles,woody,shores",0.00,
Thus fenced  and  as they thought  their shame in part Covered  but not at rest or ease of mind  They sat them down to weep  nor only tears Rained at their eyes  but high winds worse within Began to rise  high passions  anger  hate  Mistrust  suspicion  discord  and shook sore Their inward state of mind  calm region once And full of peace  now tost and turbulent  For Understanding ruled not  and the Will Heard not her lore  both in subjection now To sensual Appetite  who from beneath Usurping over sovran Reason claimed Superiour sway  From thus distempered breast  Adam  estranged in look and altered style  Speech intermitted thus to Eve renewed ,fenced thought shame Covered rest ease mind sat weep tears Rained eyes high winds worse Began rise high passions anger hate Mistrust suspicion discord shook sore inward state mind calm region peace tost turbulent Understanding ruled Heard lore subjection sensual Appetite beneath Usurping sovran Reason claimed Superiour sway distempered breast Adam estranged look altered style Speech intermitted Eve renewed,7.96,"fenced,thought,shame,Covered,rest,ease,mind,sat,weep,tears,Rained,eyes,high,winds,worse,Began,rise,high,passions,anger,hate,Mistrust,suspicion,discord,shook,sore,inward,state,mind,calm,region,peace,tost,turbulent,Understanding,ruled,Heard,lore,subjection,sensual,Appetite,beneath,Usurping,sovran,Reason,claimed,Superiour,sway,distempered,breast,Adam,estranged,look,altered,style,Speech,intermitted,Eve,renewed",0.00,
Would thou hadst hearkened to my words  and staid With me  as I besought thee  when that strange Desire of wandering  this unhappy morn  I know not whence possessed thee  we had then Remained still happy  not  as now  despoiled Of all our good  shamed  naked  miserable ,thou hadst hearkened words staid besought thee strange Desire wandering unhappy morn know possessed thee Remained happy despoiled good shamed naked miserable,9.26,"thou,hadst,hearkened,words,staid,besought,thee,strange,Desire,wandering,unhappy,morn,know,possessed,thee,Remained,happy,despoiled,good,shamed,naked,miserable",0.00,
